330483,桐乡市,3304,2
3305,湖州市,33,1
330501,市辖区,3305,2
330502,吴兴区,3305,2
330503,南浔区,3305,2
330521,德清县,3305,2
330522,长兴县,3305,2
330523,安吉县,3305,2
3306,绍兴市,33,1
330601,市辖区,3306,2
330602,越城区,3306,2
330621,绍兴县,3306,2
330624,新昌县,3306,2
330681,诸暨市,3306,2
330682,上虞市,3306,2
330683,嵊州市,3306,2
3307,金华市,33,1
330701,市辖区,3307,2
330702,婺城区,3307,2
330703,金东区,3307,2
330723,武义县,3307,2
330726,浦江县,3307,2
330727,磐安县,3307,2
330781,兰溪市,3307,2
330782,义乌市,3307,2
330783,东阳市,3307,2
330784,永康市,3307,2
3308,衢州市,33,1
330801,市辖区,3308,2
330802,柯城区,3308,2
330803,衢江区,3308,2
330822,常山县,3308,2
330824,开化县,3308,2
330825,龙游县,3308,2
330881,江山市,3308,2
3309,舟山市,33,1
330901,市辖区,3309,2
330902,定海区,3309,2
330903,普陀区,3309,2
330921,岱山县,3309,2
330922,嵊泗县,3309,2
3310,台州市,33,1
331001,市辖区,3310,2
331002,椒江区,3310,2
331003,黄岩区,3310,2
331004,路桥区,3310,2
331021,玉环县,3310,2
331022,三门县,3310,2
331023,天台县,3310,2
331024,仙居县,3310,2
331081,温岭市,3310,2
331082,临海市,3310,2
3311,丽水市,33,1
331101,市辖区,3311,2
331102,莲都区,3311,2
331121,青田县,3311,2
331122,缙云县,3311,2
331123,遂昌县,3311,2
331124,松阳县,3311,2
331125,云和县,3311,2
331126,庆元县,3311,2
331127,景宁畲族自治县,3311,2
331181,龙泉市,3311,2
34,安徽,,0
3401,合肥市,34,1
340101,市辖区,3401,2
340102,瑶海区,3401,2
340103,庐阳区,3401,2
340104,蜀山区,3401,2
340111,包河区,3401,2
340121,长丰县,3401,2
340122,肥东县,3401,2
340123,肥西县,3401,2
340124,庐江县,3401,2
340181,巢湖市,3401,2
3402,芜湖市,34,1
340201,市辖区,3402,2
340202,镜湖区,3402,2
340203,弋江区,3402,2
340207,鸠江区,3402,2
340208,三山区,3402,2
340221,芜湖县,3402,2
340222,繁昌县,3402,2
340223,南陵县,3402,2
340225,无为县,3402,2
3403,蚌埠市,34,1
340301,市辖区,3403,2
340302,龙子湖区,3403,2
340303,蚌山区,3403,2
340304,禹会区,3403,2
340311,淮上区,3403,2
340321,怀远县,3403,2
340322,五河县,3403,2
340323,固镇县,3403,2
3404,淮南市,34,1
340401,市辖区,3404,2
340402,大通区,3404,2
340403,田家庵区,3404,2
340404,谢家集区,3404,2
340405,八公山区,3404,2
340406,潘集区,3404,2
340421,凤台县,3404,2
3405,马鞍山市,34,1
340501,市辖区,3405,2
340503,花山区,3405,2
340504,雨山区,3405,2
340506,博望区,3405,2
340521,当涂县,3405,2
340522,含山县,3405,2
340523,和县,3405,2
3406,淮北市,34,1
340601,市辖区,3406,2
340602,杜集区,3406,2
340603,相山区,3406,2
340604,烈山区,3406,2
340621,濉溪县,3406,2
3407,铜陵市,34,1
340701,市辖区,3407,2
340702,铜官山区,3407,2
340703,狮子山区,3407,2
340711,郊区,3407,2
340721,铜陵县,3407,2
3408,安庆市,34,1
340801,市辖区,3408,2
340802,迎江区,3408,2
340803,大观区,3408,2
340811,宜秀区,3408,2
340822,怀宁县,3408,2
340823,枞阳县,3408,2
340824,潜山县,3408,2
340825,太湖县,3408,2
340826,宿松县,3408,2
340827,望江县,3408,2
340828,岳西县,3408,2
340881,桐城市,3408,2
3410,黄山市,34,1
341001,市辖区,3410,2
341002,屯溪区,3410,2
341003,黄山区,3410,2
341004,徽州区,3410,2
341021,歙县,3410,2
341022,休宁县,3410,2
341023,黟县,3410,2
341024,祁门县,3410,2
3411,滁州市,34,1
341101,市辖区,3411,2
341102,琅琊区,3411,2
341103,南谯区,3411,2
341122,来安县,3411,2
341124,全椒县,3411,2
341125,定远县,3411,2
341126,凤阳县,3411,2
341181,天长市,3411,2
341182,明光市,3411,2
3412,阜阳市,34,1
341201,市辖区,3412,2
341202,颍州区,3412,2
341203,颍东区,3412,2
341204,颍泉区,3412,2
341221,临泉县,3412,2
341222,太和县,3412,2
341225,阜南县,3412,2
341226,颍上县,3412,2
341282,界首市,3412,2
3413,宿州市,34,1
341301,市辖区,3413,2
341302,埇桥区,3413,2
341321,砀山县,3413,2
341322,萧县,3413,2
341323,灵璧县,3413,2
341324,泗县,3413,2
3415,六安市,34,1
341501,市辖区,3415,2
341502,金安区,3415,2
341503,裕安区,3415,2
341521,寿县,3415,2
341522,霍邱县,3415,2
341523,舒城县,3415,2
341524,金寨县,3415,2
341525,霍山县,3415,2
3416,亳州市,34,1
341601,市辖区,3416,2
341602,谯城区,3416,2
341621,涡阳县,3416,2
341622,蒙城县,3416,2
341623,利辛县,3416,2
3417,池州市,34,1
341701,市辖区,3417,2
341702,贵池区,3417,2
341721,东至县,3417,2
341722,石台县,3417,2
341723,青阳县,3417,2
3418,宣城市,34,1
341801,市辖区,3418,2
341802,宣州区,3418,2
341821,郎溪县,3418,2
341822,广德县,3418,2
341823,泾县,3418,2
341824,绩溪县,3418,2
341825,旌德县,3418,2
341881,宁国市,3418,2
35,福建,,0
3501,福州市,35,1
350101,市辖区,3501,2
350102,鼓楼区,3501,2
350103,台江区,3501,2
350104,仓山区,3501,2
350105,马尾区,3501,2
350111,晋安区,3501,2
350121,闽侯县,3501,2
350122,连江县,3501,2
350123,罗源县,3501,2
350124,闽清县,3501,2
350125,永泰县,3501,2
350128,平潭县,3501,2
350181,福清市,3501,2
350182,长乐市,3501,2
3502,厦门市,35,1
350201,市辖区,3502,2
350203,思明区,3502,2
350205,海沧区,3502,2
350206,湖里区,3502,2
350211,集美区,3502,2
350212,同安区,3502,2
350213,翔安区,3502,2
3503,莆田市,35,1
350301,市辖区,3503,2
350302,城厢区,3503,2
350303,涵江区,3503,2
350304,荔城区,3503,2
350305,秀屿区,3503,2
350322,仙游县,3503,2
3504,三明市,35,1
350401,市辖区,3504,2
350402,梅列区,3504,2
350403,三元区,3504,2
350421,明溪县,3504,2
350423,清流县,3504,2
350424,宁化县,3504,2
350425,大田县,3504,2
350426,尤溪县,3504,2
350427,沙县,3504,2
350428,将乐县,3504,2
350429,泰宁县,3504,2
350430,建宁县,3504,2
350481,永安市,3504,2
3505,泉州市,35,1
350501,市辖区,3505,2
350502,鲤城区,3505,2
350503,丰泽区,3505,2
350504,洛江区,3505,2
350505,泉港区,3505,2
350521,惠安县,3505,2
350524,安溪县,3505,2
350525,永春县,3505,2
350526,德化县,3505,2
350527,金门县,3505,2
350581,石狮市,3505,2
350582,晋江市,3505,2
350583,南安市,3505,2
3506,漳州市,35,1
350601,市辖区,3506,2
350602,芗城区,3506,2
350603,龙文区,3506,2
350622,云霄县,3506,2
350623,漳浦县,3506,2
350624,诏安县,3506,2
350625,长泰县,3506,2
350626,东山县,3506,2
350627,南靖县,3506,2
350628,平和县,3506,2
350629,华安县,3506,2
350681,龙海市,3506,2
3507,南平市,35,1
350701,市辖区,3507,2
350702,延平区,3507,2
350721,顺昌县,3507,2
350722,浦城县,3507,2
350723,光泽县,3507,2
350724,松溪县,3507,2
350725,政和县,3507,2
350781,邵武市,3507,2
350782,武夷山市,3507,2
350783,建瓯市,3507,2
350784,建阳市,3507,2
3508,龙岩市,35,1
350801,市辖区,3508,2
350802,新罗区,3508,2
350821,长汀县,3508,2
350822,永定县,3508,2
350823,上杭县,3508,2
350824,武平县,3508,2
350825,连城县,3508,2
350881,漳平市,3508,2
3509,宁德市,35,1
350901,市辖区,3509,2
350902,蕉城区,3509,2
350921,霞浦县,3509,2
350922,古田县,3509,2
350923,屏南县,3509,2
350924,寿宁县,3509,2
350925,周宁县,3509,2
350926,柘荣县,3509,2
350981,福安市,3509,2
350982,福鼎市,3509,2
36,江西,,0
3601,南昌市,36,1
360101,市辖区,3601,2
360102,东湖区,3601,2
360103,西湖区,3601,2
360104,青云谱区,3601,2
360105,湾里区,3601,2
360111,青山湖区,3601,2
360121,南昌县,3601,2
360122,新建县,3601,2
360123,安义县,3601,2
360124,进贤县,3601,2
3602,景德镇市,36,1
360201,市辖区,3602,2
360202,昌江区,3602,2
360203,珠山区,3602,2
360222,浮梁县,3602,2
360281,乐平市,3602,2
3603,萍乡市,36,1
360301,市辖区,3603,2
360302,安源区,3603,2
360313,湘东区,3603,2
360321,莲花县,3603,2
360322,上栗县,3603,2
360323,芦溪县,3603,2
3604,九江市,36,1
360401,市辖区,3604,2
360402,庐山区,3604,2
360403,浔阳区,3604,2
360421,九江县,3604,2
360423,武宁县,3604,2
360424,修水县,3604,2
360425,永修县,3604,2
360426,德安县,3604,2
360427,星子县,3604,2
360428,都昌县,3604,2
360429,湖口县,3604,2
360430,彭泽县,3604,2
360481,瑞昌市,3604,2
360482,共青城市,3604,2
3605,新余市,36,1
360501,市辖区,3605,2
360502,渝水区,3605,2
360521,分宜县,3605,2
3606,鹰潭市,36,1
360601,市辖区,3606,2
360602,月湖区,3606,2
360622,余江县,3606,2
360681,贵溪市,3606,2
3607,赣州市,36,1
360701,市辖区,3607,2
360702,章贡区,3607,2
360721,赣县,3607,2
360722,信丰县,3607,2
360723,大余县,3607,2
360724,上犹县,3607,2
360725,崇义县,3607,2
360726,安远县,3607,2
360727,龙南县,3607,2
360728,定南县,3607,2
360729,全南县,3607,2
360730,宁都县,3607,2
360731,于都县,3607,2
360732,兴国县,3607,2
360733,会昌县,3607,2
360734,寻乌县,3607,2
360735,石城县,3607,2
360781,瑞金市,3607,2
360782,南康市,3607,2
3608,吉安市,36,1
360801,市辖区,3608,2
360802,吉州区,3608,2
360803,青原区,3608,2
360821,吉安县,3608,2
360822,吉水县,3608,2
360823,峡江县,3608,2
360824,新干县,3608,2
360825,永丰县,3608,2
360826,泰和县,3608,2
360827,遂川县,3608,2
360828,万安县,3608,2
360829,安福县,3608,2
360830,永新县,3608,2
360881,井冈山市,3608,2
3609,宜春市,36,1
360901,市辖区,3609,2
360902,袁州区,3609,2
360921,奉新县,3609,2
360922,万载县,3609,2
360923,上高县,3609,2
360924,宜丰县,3609,2
360925,靖安县,3609,2
360926,铜鼓县,3609,2
360981,丰城市,3609,2
360982,樟树市,3609,2
360983,高安市,3609,2
3610,抚州市,36,1
361001,市辖区,3610,2
361002,临川区,3610,2
361021,南城县,3610,2
361022,黎川县,3610,2
361023,南丰县,3610,2
361024,崇仁县,3610,2
361025,乐安县,3610,2
361026,宜黄县,3610,2
361027,金溪县,3610,2
361028,资溪县,3610,2
361029,东乡县,3610,2
361030,广昌县,3610,2
3611,上饶市,36,1
361101,市辖区,3611,2
361102,信州区,3611,2
361121,上饶县,3611,2
361122,广丰县,3611,2
361123,玉山县,3611,2
361124,铅山县,3611,2
361125,横峰县,3611,2
361126,弋阳县,3611,2
361127,余干县,3611,2
361128,鄱阳县,3611,2
361129,万年县,3611,2
361130,婺源县,3611,2
361181,德兴市,3611,2
37,山东,,0
3701,济南市,37,1
370101,市辖区,3701,2
370102,历下区,3701,2
370103,市中区,3701,2
370104,槐荫区,3701,2
370105,天桥区,3701,2
370112,历城区,3701,2
370113,长清区,3701,2
370124,平阴县,3701,2
370125,济阳县,3701,2
370126,商河县,3701,2
370181,章丘市,3701,2
3702,青岛市,37,1
370201,市辖区,3702,2
370202,市南区,3702,2
370203,市北区,3702,2
370205,四方区,3702,2
370211,黄岛区,3702,2
370212,崂山区,3702,2
370213,李沧区,3702,2
370214,城阳区,3702,2
370281,胶州市,3702,2
370282,即墨市,3702,2
370283,平度市,3702,2
370284,胶南市,3702,2
370285,莱西市,3702,2
3703,淄博市,37,1
370301,市辖区,3703,2
370302,淄川区,3703,2
370303,张店区,3703,2
370304,博山区,3703,2
370305,临淄区,3703,2
370306,周村区,3703,2
370321,桓台县,3703,2
370322,高青县,3703,2
370323,沂源县,3703,2
3704,枣庄市,37,1
370401,市辖区,3704,2
370402,市中区,3704,2
370403,薛城区,3704,2
370404,峄城区,3704,2
370405,台儿庄区,3704,2
370406,山亭区,3704,2
370481,滕州市,3704,2
3705,东营市,37,1
370501,市辖区,3705,2
370502,东营区,3705,2
370503,河口区,3705,2
370521,垦利县,3705,2
370522,利津县,3705,2
370523,广饶县,3705,2
3706,烟台市,37,1
370601,市辖区,3706,2
370602,芝罘区,3706,2
370611,福山区,3706,2
370612,牟平区,3706,2
370613,莱山区,3706,2
370634,长岛县,3706,2
370681,龙口市,3706,2
370682,莱阳市,3706,2
370683,莱州市,3706,2
370684,蓬莱市,3706,2
370685,招远市,3706,2
370686,栖霞市,3706,2
370687,海阳市,3706,2
3707,潍坊市,37,1
370701,市辖区,3707,2
370702,潍城区,3707,2
370703,寒亭区,3707,2
370704,坊子区,3707,2
370705,奎文区,3707,2
370724,临朐县,3707,2
370725,昌乐县,3707,2
370781,青州市,3707,2
370782,诸城市,3707,2
370783,寿光市,3707,2
370784,安丘市,3707,2
370785,高密市,3707,2
370786,昌邑市,3707,2
3708,济宁市,37,1
370801,市辖区,3708,2
370802,市中区,3708,2
370811,任城区,3708,2
370826,微山县,3708,2
370827,鱼台县,3708,2
370828,金乡县,3708,2
370829,嘉祥县,3708,2
370830,汶上县,3708,2
370831,泗水县,3708,2
370832,梁山县,3708,2
370881,曲阜市,3708,2
370882,兖州市,3708,2
370883,邹城市,3708,2
3709,泰安市,37,1
370901,市辖区,3709,2
370902,泰山区,3709,2
370911,岱岳区,3709,2
370921,宁阳县,3709,2
370923,东平县,3709,2
370982,新泰市,3709,2
370983,肥城市,3709,2
3710,威海市,37,1
371001,市辖区,3710,2
371002,环翠区,3710,2
371081,文登市,3710,2
371082,荣成市,3710,2
371083,乳山市,3710,2
3711,日照市,37,1
371101,市辖区,3711,2
371102,东港区,3711,2
371103,岚山区,3711,2
371121,五莲县,3711,2
371122,莒县,3711,2
3712,莱芜市,37,1
371201,市辖区,3712,2
371202,莱城区,3712,2
371203,钢城区,3712,2
3713,临沂市,37,1
371301,市辖区,3713,2
371302,兰山区,3713,2
371311,罗庄区,3713,2
371312,河东区,3713,2
371321,沂南县,3713,2
371322,郯城县,3713,2
371323,沂水县,3713,2
371324,苍山县,3713,2
371325,费县,3713,2
371326,平邑县,3713,2
371327,莒南县,3713,2
371328,蒙阴县,3713,2
371329,临沭县,3713,2
3714,德州市,37,1
371401,市辖区,3714,2
371402,德城区,3714,2
371421,陵县,3714,2
371422,宁津县,3714,2
371423,庆云县,3714,2
371424,临邑县,3714,2
371425,齐河县,3714,2
371426,平原县,3714,2
371427,夏津县,3714,2
371428,武城县,3714,2
371481,乐陵市,3714,2
371482,禹城市,3714,2
3715,聊城市,37,1
371501,市辖区,3715,2
371502,东昌府区,3715,2
371521,阳谷县,3715,2
371522,莘县,3715,2
371523,茌平县,3715,2
371524,东阿县,3715,2
371525,冠县,3715,2
371526,高唐县,3715,2
371581,临清市,3715,2
3716,滨州市,37,1
371601,市辖区,3716,2
371602,滨城区,3716,2
371621,惠民县,3716,2
371622,阳信县,3716,2
371623,无棣县,3716,2
371624,沾化县,3716,2
371625,博兴县,3716,2
371626,邹平县,3716,2
3717,菏泽市,37,1
371701,市辖区,3717,2
371702,牡丹区,3717,2
371721,曹县,3717,2
371722,单县,3717,2
371723,成武县,3717,2
371724,巨野县,3717,2
371725,郓城县,3717,2
371726,鄄城县,3717,2
371727,定陶县,3717,2
371728,东明县,3717,2
41,河南,,0
4101,郑州市,41,1
410101,市辖区,4101,2
410102,中原区,4101,2
410103,二七区,4101,2
410104,管城回族区,4101,2
410105,金水区,4101,2
410106,上街区,4101,2
410108,惠济区,4101,2
410122,中牟县,4101,2
410181,巩义市,4101,2
410182,荥阳市,4101,2
410183,新密市,4101,2
410184,新郑市,4101,2
410185,登封市,4101,2
4102,开封市,41,1
410201,市辖区,4102,2
410202,龙亭区,4102,2
410203,顺河回族区,4102,2
410204,鼓楼区,4102,2
410205,禹王台区,4102,2
410211,金明区,4102,2
410221,杞县,4102,2
410222,通许县,4102,2
410223,尉氏县,4102,2
410224,开封县,4102,2
410225,兰考县,4102,2
4103,洛阳市,41,1
410301,市辖区,4103,2
410302,老城区,4103,2
410303,西工区,4103,2
410304,瀍河回族区,4103,2
410305,涧西区,4103,2
410306,吉利区,4103,2
410311,洛龙区,4103,2
410322,孟津县,4103,2
410323,新安县,4103,2
410324,栾川县,4103,2
410325,嵩县,4103,2
410326,汝阳县,4103,2
410327,宜阳县,4103,2
410328,洛宁县,4103,2
410329,伊川县,4103,2
410381,偃师市,4103,2
4104,平顶山市,41,1
410401,市辖区,4104,2
410402,新华区,4104,2
410403,卫东区,4104,2
410404,石龙区,4104,2
410411,湛河区,4104,2
410421,宝丰县,4104,2
410422,叶县,4104,2
410423,鲁山县,4104,2
410425,郏县,4104,2
410481,舞钢市,4104,2
410482,汝州市,4104,2
4105,安阳市,41,1
410501,市辖区,4105,2
410502,文峰区,4105,2
410503,北关区,4105,2
410505,殷都区,4105,2
410506,龙安区,4105,2
410522,安阳县,4105,2
410523,汤阴县,4105,2
410526,滑县,4105,2
410527,内黄县,4105,2
410581,林州市,4105,2
4106,鹤壁市,41,1
410601,市辖区,4106,2
410602,鹤山区,4106,2
410603,山城区,4106,2
410611,淇滨区,4106,2
410621,浚县,4106,2
410622,淇县,4106,2
4107,新乡市,41,1
410701,市辖区,4107,2
410702,红旗区,4107,2
410703,卫滨区,4107,2
410704,凤泉区,4107,2
410711,牧野区,4107,2
410721,新乡县,4107,2
410724,获嘉县,4107,2
410725,原阳县,4107,2
410726,延津县,4107,2
410727,封丘县,4107,2
410728,长垣县,4107,2
410781,卫辉市,4107,2
410782,辉县市,4107,2
4108,焦作市,41,1
410801,市辖区,4108,2
410802,解放区,4108,2
410803,中站区,4108,2
410804,马村区,4108,2
410811,山阳区,4108,2
410821,修武县,4108,2
410822,博爱县,4108,2
410823,武陟县,4108,2
410825,温县,4108,2
410882,沁阳市,4108,2
410883,孟州市,4108,2
4109,濮阳市,41,1
410901,市辖区,4109,2
410902,华龙区,4109,2
410922,清丰县,4109,2
410923,南乐县,4109,2
410926,范县,4109,2
410927,台前县,4109,2
410928,濮阳县,4109,2
4110,许昌市,41,1
411001,市辖区,4110,2
411002,魏都区,4110,2
411023,许昌县,4110,2
411024,鄢陵县,4110,2
411025,襄城县,4110,2
411081,禹州市,4110,2
411082,长葛市,4110,2
4111,漯河市,41,1
411101,市辖区,4111,2
411102,源汇区,4111,2
411103,郾城区,4111,2
411104,召陵区,4111,2
411121,舞阳县,4111,2
411122,临颍县,4111,2
4112,三门峡市,41,1
411201,市辖区,4112,2
411202,湖滨区,4112,2
411221,渑池县,4112,2
411222,陕县,4112,2
411224,卢氏县,4112,2
411281,义马市,4112,2
411282,灵宝市,4112,2
4113,南阳市,41,1
411301,市辖区,4113,2
411302,宛城区,4113,2
411303,卧龙区,4113,2
411321,南召县,4113,2
411322,方城县,4113,2
411323,西峡县,4113,2
411324,镇平县,4113,2
411325,内乡县,4113,2
411326,淅川县,4113,2
411327,社旗县,4113,2
411328,唐河县,4113,2
411329,新野县,4113,2
411330,桐柏县,4113,2
411381,邓州市,4113,2
4114,商丘市,41,1
411401,市辖区,4114,2
411402,梁园区,4114,2
411403,睢阳区,4114,2
411421,民权县,4114,2
411422,睢县,4114,2
411423,宁陵县,4114,2
411424,柘城县,4114,2
411425,虞城县,4114,2
411426,夏邑县,4114,2
411481,永城市,4114,2
4115,信阳市,41,1
411501,市辖区,4115,2
411502,浉河区,4115,2
411503,平桥区,4115,2
411521,罗山县,4115,2
411522,光山县,4115,2
411523,新县,4115,2
411524,商城县,4115,2
411525,固始县,4115,2
411526,潢川县,4115,2
411527,淮滨县,4115,2
411528,息县,4115,2
4116,周口市,41,1
411601,市辖区,4116,2
411602,川汇区,4116,2
411621,扶沟县,4116,2
411622,西华县,4116,2
411623,商水县,4116,2
411624,沈丘县,4116,2
411625,郸城县,4116,2
411626,淮阳县,4116,2
411627,太康县,4116,2
411628,鹿邑县,4116,2
411681,项城市,4116,2
4117,驻马店市,41,1
411701,市辖区,4117,2
411702,驿城区,4117,2
411721,西平县,4117,2
411722,上蔡县,4117,2
411723,平舆县,4117,2
411724,正阳县,4117,2
411725,确山县,4117,2
411726,泌阳县,4117,2
411727,汝南县,4117,2
411728,遂平县,4117,2
411729,新蔡县,4117,2
4190,省直辖县级行政区划,41,1
419001,济源市,4190,2
42,湖北,,0
4201,武汉市,42,1
420101,市辖区,4201,2
420102,江岸区,4201,2
420103,江汉区,4201,2
420104,硚口区,4201,2
420105,汉阳区,4201,2
420106,武昌区,4201,2
420107,青山区,4201,2
420111,洪山区,4201,2
420112,东西湖区,4201,2
420113,汉南区,4201,2
420114,蔡甸区,4201,2
420115,江夏区,4201,2
420116,黄陂区,4201,2
420117,新洲区,4201,2
4202,黄石市,42,1
420201,市辖区,4202,2
420202,黄石港区,4202,2
420203,西塞山区,4202,2
420204,下陆区,4202,2
420205,铁山区,4202,2
420222,阳新县,4202,2
420281,大冶市,4202,2
4203,十堰市,42,1
420301,市辖区,4203,2
420302,茅箭区,4203,2
420303,张湾区,4203,2
420321,郧县,4203,2
420322,郧西县,4203,2
420323,竹山县,4203,2
420324,竹溪县,4203,2
420325,房县,4203,2
420381,丹江口市,4203,2
4205,宜昌市,42,1
420501,市辖区,4205,2
420502,西陵区,4205,2
420503,伍家岗区,4205,2
420504,点军区,4205,2
420505,猇亭区,4205,2
420506,夷陵区,4205,2
420525,远安县,4205,2
420526,兴山县,4205,2
420527,秭归县,4205,2
420528,长阳土家族自治县,4205,2
420529,五峰土家族自治县,4205,2
420581,宜都市,4205,2
420582,当阳市,4205,2
420583,枝江市,4205,2
4206,襄阳市,42,1
420601,市辖区,4206,2
420602,襄城区,4206,2
420606,樊城区,4206,2
420607,襄州区,4206,2
420624,南漳县,4206,2
420625,谷城县,4206,2
420626,保康县,4206,2
420682,老河口市,4206,2
420683,枣阳市,4206,2
420684,宜城市,4206,2
4207,鄂州市,42,1
420701,市辖区,4207,2
420702,梁子湖区,4207,2
420703,华容区,4207,2
420704,鄂城区,4207,2
4208,荆门市,42,1
420801,市辖区,4208,2
420802,东宝区,4208,2
420804,掇刀区,4208,2
420821,京山县,4208,2
420822,沙洋县,4208,2
420881,钟祥市,4208,2
4209,孝感市,42,1
420901,市辖区,4209,2
420902,孝南区,4209,2
420921,孝昌县,4209,2
420922,大悟县,4209,2
420923,云梦县,4209,2
420981,应城市,4209,2
420982,安陆市,4209,2
420984,汉川市,4209,2
4210,荆州市,42,1
421001,市辖区,4210,2
421002,沙市区,4210,2
421003,荆州区,4210,2
421022,公安县,4210,2
421023,监利县,4210,2
421024,江陵县,4210,2
421081,石首市,4210,2
421083,洪湖市,4210,2
421087,松滋市,4210,2
4211,黄冈市,42,1
421101,市辖区,4211,2
421102,黄州区,4211,2
421121,团风县,4211,2
421122,红安县,4211,2
421123,罗田县,4211,2
421124,英山县,4211,2
421125,浠水县,4211,2
421126,蕲春县,4211,2
421127,黄梅县,4211,2
421181,麻城市,4211,2
421182,武穴市,4211,2
4212,咸宁市,42,1
421201,市辖区,4212,2
421202,咸安区,4212,2
421221,嘉鱼县,4212,2
421222,通城县,4212,2
421223,崇阳县,4212,2
421224,通山县,4212,2
421281,赤壁市,4212,2
4213,随州市,42,1
421301,市辖区,4213,2
421303,曾都区,4213,2
421321,随县,4213,2
421381,广水市,4213,2
4228,恩施土家族苗族自治州,42,1
422801,恩施市,4228,2
422802,利川市,4228,2
422822,建始县,4228,2
422823,巴东县,4228,2
422825,宣恩县,4228,2
422826,咸丰县,4228,2
422827,来凤县,4228,2
422828,鹤峰县,4228,2
4290,省直辖县级行政区划,42,1
429004,仙桃市,4290,2
429005,潜江市,4290,2
429006,天门市,4290,2
429021,神农架林区,4290,2
43,湖南,,0
4301,长沙市,43,1
430101,市辖区,4301,2
430102,芙蓉区,4301,2
430103,天心区,4301,2
430104,岳麓区,4301,2
430105,开福区,4301,2
430111,雨花区,4301,2
430112,望城区,4301,2
430121,长沙县,4301,2
430124,宁乡县,4301,2
430181,浏阳市,4301,2
4302,株洲市,43,1
430201,市辖区,4302,2
430202,荷塘区,4302,2
430203,芦淞区,4302,2
430204,石峰区,4302,2
430211,天元区,4302,2
430221,株洲县,4302,2
430223,攸县,4302,2
430224,茶陵县,4302,2
430225,炎陵县,4302,2
430281,醴陵市,4302,2
4303,湘潭市,43,1
430301,市辖区,4303,2
430302,雨湖区,4303,2
430304,岳塘区,4303,2
430321,湘潭县,4303,2
430381,湘乡市,4303,2
430382,韶山市,4303,2
4304,衡阳市,43,1
430401,市辖区,4304,2
430405,珠晖区,4304,2
430406,雁峰区,4304,2
430407,石鼓区,4304,2
430408,蒸湘区,4304,2
430412,南岳区,4304,2
430421,衡阳县,4304,2
430422,衡南县,4304,2
430423,衡山县,4304,2
430424,衡东县,4304,2
430426,祁东县,4304,2
430481,耒阳市,4304,2
430482,常宁市,4304,2
4305,邵阳市,43,1
430501,市辖区,4305,2
430502,双清区,4305,2
430503,大祥区,4305,2
430511,北塔区,4305,2
430521,邵东县,4305,2
430522,新邵县,4305,2
430523,邵阳县,4305,2
430524,隆回县,4305,2
430525,洞口县,4305,2
430527,绥宁县,4305,2
430528,新宁县,4305,2
430529,城步苗族自治县,4305,2
430581,武冈市,4305,2
4306,岳阳市,43,1
430601,市辖区,4306,2
430602,岳阳楼区,4306,2
430603,云溪区,4306,2
430611,君山区,4306,2
430621,岳阳县,4306,2
430623,华容县,4306,2
430624,湘阴县,4306,2
430626,平江县,4306,2
430681,汨罗市,4306,2
430682,临湘市,4306,2
4307,常德市,43,1
430701,市辖区,4307,2
430702,武陵区,4307,2
430703,鼎城区,4307,2
430721,安乡县,4307,2
430722,汉寿县,4307,2
430723,澧县,4307,2
430724,临澧县,4307,2
430725,桃源县,4307,2
430726,石门县,4307,2
430781,津市市,4307,2
4308,张家界市,43,1
430801,市辖区,4308,2
430802,永定区,4308,2
430811,武陵源区,4308,2
430821,慈利县,4308,2
430822,桑植县,4308,2
4309,益阳市,43,1
430901,市辖区,4309,2
430902,资阳区,4309,2
430903,赫山区,4309,2
430921,南县,4309,2
430922,桃江县,4309,2
430923,安化县,4309,2
430981,沅江市,4309,2
4310,郴州市,43,1
431001,市辖区,4310,2
431002,北湖区,4310,2
431003,苏仙区,4310,2
431021,桂阳县,4310,2
431022,宜章县,4310,2
431023,永兴县,4310,2
431024,嘉禾县,4310,2
431025,临武县,4310,2
431026,汝城县,4310,2
431027,桂东县,4310,2
431028,安仁县,4310,2
431081,资兴市,4310,2
4311,永州市,43,1
431101,市辖区,4311,2
431102,零陵区,4311,2
431103,冷水滩区,4311,2
431121,祁阳县,4311,2
431122,东安县,4311,2
431123,双牌县,4311,2
431124,道县,4311,2
431125,江永县,4311,2
431126,宁远县,4311,2
431127,蓝山县,4311,2
431128,新田县,4311,2
431129,江华瑶族自治县,4311,2
4312,怀化市,43,1
431201,市辖区,4312,2
431202,鹤城区,4312,2
431221,中方县,4312,2
431222,沅陵县,4312,2
431223,辰溪县,4312,2
431224,溆浦县,4312,2
431225,会同县,4312,2
431226,麻阳苗族自治县,4312,2
431227,新晃侗族自治县,4312,2
431228,芷江侗族自治县,4312,2
431229,靖州苗族侗族自治县,4312,2
431230,通道侗族自治县,4312,2
431281,洪江市,4312,2
4313,娄底市,43,1
431301,市辖区,4313,2
431302,娄星区,4313,2
431321,双峰县,4313,2
431322,新化县,4313,2
431381,冷水江市,4313,2
431382,涟源市,4313,2
4331,湘西土家族苗族自治州,43,1
433101,吉首市,4331,2
433122,泸溪县,4331,2
433123,凤凰县,4331,2
433124,花垣县,4331,2
433125,保靖县,4331,2
433126,古丈县,4331,2
433127,永顺县,4331,2
433130,龙山县,4331,2
44,广东,,0
4401,广州市,44,1
440101,市辖区,4401,2
